"inspection_id","establishment_name","address","inspection_date.x","establishment_type.y","region","risk_category","inspection_date.y","inspection_time_in","inspector_badge_number","inspector_comments","year.y","lat","long","riskLvl","popInfo"
821128,"saint's paradise café","601 m","2015-12-22","restaurant total","nw",3,"2015-12-22","11:40 AM",650,"certified food protection manager:  donald f. johnson (district-issued cfpm id card number fs-57949; expiration date 9/17/2016) the establishment's employee health policy regarding the prevention of foodborne illness was provided and reviewed. most recent pest control service date: 12/21/2015 most recent ventilation hood system cleaning date: 11/16/2015 dishwash machine final rinse cycle pressure:  40 p.s.i./43 p.s.i. correct items stated within 3 calendar days correct items stated within 14 calendar days please submit all questions/inquiries to the area supervisor at food.safety@dc.gov for efficient response.",2015,38.905643,-77.0199,"Risk Cat 3","<b> Establishment Name:   </b> saint's paradise café <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 601 m nw <br> <b>Inspection Date:   </b> 2015-12-22 <br> <b>Inspection Time:   </b> 11:40 AM <br> <b>Inspector Badge No.:   </b> 650 <br> <br> <b>Inspector Comment:   </b> certified food protection manager:  donald f. johnson (district-issued cfpm id card number fs-57949; expiration date 9/17/2016) the establishment's employee health policy regarding the prevention of foodborne illness was provided and reviewed. most recent pest control service date: 12/21/2015 most recent ventilation hood system cleaning date: 11/16/2015 dishwash machine final rinse cycle pressure:  40 p.s.i./43 p.s.i. correct items stated within 3 calendar days correct items stated within 14 calendar days please submit all questions/inquiries to the area supervisor at food.safety@dc.gov for efficient response."
155914,"the melting pot","1220 19th","2012-09-13","restaurant total","nw",3,"2012-09-13","06:30 PM",64,"5day notice abated if you have any questions,please call area supervisor mr.ronnie taylor at (202)535-2180",2012,38.906456,-77.043448,"Risk Cat 3","<b> Establishment Name:   </b> the melting pot <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1220 19th nw <br> <b>Inspection Date:   </b> 2012-09-13 <br> <b>Inspection Time:   </b> 06:30 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> 5day notice abated if you have any questions,please call area supervisor mr.ronnie taylor at (202)535-2180"
153216,"the codmother(n)","1334 u","2012-07-23","restaurant total","nw",3,"2012-07-23","07:40 PM",59,"cfpm-omer buyukukbayrak prometric exp-3/16/15 all items must be abated within five or forty five days hot food is prepared to order if you have any questions you may contact the area supervisor mr. taylor at 202-535-2180",2012,38.916925,-77.030329,"Risk Cat 3","<b> Establishment Name:   </b> the codmother(n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1334 u nw <br> <b>Inspection Date:   </b> 2012-07-23 <br> <b>Inspection Time:   </b> 07:40 PM <br> <b>Inspector Badge No.:   </b> 59 <br> <br> <b>Inspector Comment:   </b> cfpm-omer buyukukbayrak prometric exp-3/16/15 all items must be abated within five or forty five days hot food is prepared to order if you have any questions you may contact the area supervisor mr. taylor at 202-535-2180"
118676,"my brother's place","237 2nd","2012-05-14","restaurant total","nw",3,"2012-05-14","11:15 AM",64,"correct stated items within 5days correct stated items within 45days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928",2012,38.892625,-77.013559,"Risk Cat 3","<b> Establishment Name:   </b> my brother's place <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 237 2nd nw <br> <b>Inspection Date:   </b> 2012-05-14 <br> <b>Inspection Time:   </b> 11:15 AM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 5days correct stated items within 45days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928"
204445,"starbucks coffee","701 9th","2014-06-20","restaurant total","nw",3,"2014-06-20","10:20 AM",89,"correct items stated within 45 calendar days dc cfpm: yamrot assefa fs-49211 10/21/2014 contact area supervisor mrs. coleman at (202)442-5928 if you have any questions.",2014,38.898447,-77.023964,"Risk Cat 3","<b> Establishment Name:   </b> starbucks coffee <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 701 9th nw <br> <b>Inspection Date:   </b> 2014-06-20 <br> <b>Inspection Time:   </b> 10:20 AM <br> <b>Inspector Badge No.:   </b> 89 <br> <br> <b>Inspector Comment:   </b> correct items stated within 45 calendar days dc cfpm: yamrot assefa fs-49211 10/21/2014 contact area supervisor mrs. coleman at (202)442-5928 if you have any questions."
202043,"u & pizza","1250 u","2014-02-28","restaurant total","nw",3,"2014-02-28","10:40 AM",82,"correct items stated within 45-days if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037.",2014,38.916925,-77.028816,"Risk Cat 3","<b> Establishment Name:   </b> u & pizza <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1250 u nw <br> <b>Inspection Date:   </b> 2014-02-28 <br> <b>Inspection Time:   </b> 10:40 AM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> correct items stated within 45-days if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037."
836595,"millie's","4866 massachusetts","2017-03-22","restaurant total","nw",3,"2017-03-22","01:15 PM",607,"no objection to issuance of 09313 - restaurant license. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov.",2017,38.945321,-77.09588,"Risk Cat 3","<b> Establishment Name:   </b> millie's <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 4866 massachusetts nw <br> <b>Inspection Date:   </b> 2017-03-22 <br> <b>Inspection Time:   </b> 01:15 PM <br> <b>Inspector Badge No.:   </b> 607 <br> <br> <b>Inspector Comment:   </b> no objection to issuance of 09313 - restaurant license. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov."
833495,"pret-a-manger","1275 pennnsylvania","2016-11-22","delicatessen","nw",3,"2016-11-22","10:00 AM",124,"all items corrected on site. if you have any questions, please email food.safety@dc.gov.",2016,38.895413,-77.029131,"Risk Cat 3","<b> Establishment Name:   </b> pret-a-manger <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1275 pennnsylvania nw <br> <b>Inspection Date:   </b> 2016-11-22 <br> <b>Inspection Time:   </b> 10:00 AM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items corrected on site. if you have any questions, please email food.safety@dc.gov."
811798,"la molienda restaurant","3568 14th","2015-06-27","restaurant total","nw",3,"2015-06-27","02:20 PM",82,"correct items within 5 or 14 days as stated. if you have questions, please call area supervisor mr. taylor at 202-442-9037.",2015,38.928804,-77.032612,"Risk Cat 3","<b> Establishment Name:   </b> la molienda restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3568 14th nw <br> <b>Inspection Date:   </b> 2015-06-27 <br> <b>Inspection Time:   </b> 02:20 PM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> correct items within 5 or 14 days as stated. if you have questions, please call area supervisor mr. taylor at 202-442-9037."
142209,"orrick","1152 15th","2012-03-15","restaurant total","nw",3,"2012-03-15","11:36 AM",601,"dc cfpm fs-48437 mr. roberto rey expires 9-2-2012. notice abated. area supervisor, ronnie taylor 202-442-9037.",2012,38.90475,-77.034647,"Risk Cat 3","<b> Establishment Name:   </b> orrick <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1152 15th nw <br> <b>Inspection Date:   </b> 2012-03-15 <br> <b>Inspection Time:   </b> 11:36 AM <br> <b>Inspector Badge No.:   </b> 601 <br> <br> <b>Inspector Comment:   </b> dc cfpm fs-48437 mr. roberto rey expires 9-2-2012. notice abated. area supervisor, ronnie taylor 202-442-9037."
118179,"corner bakery cafe","1828 l","2011-04-12","restaurant total","nw",3,"2011-04-12","10:30 AM",64,"if you have any questions,please call area supervisor at (202)535-2183",2011,38.903667,-77.042121,"Risk Cat 3","<b> Establishment Name:   </b> corner bakery cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1828 l nw <br> <b>Inspection Date:   </b> 2011-04-12 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> if you have any questions,please call area supervisor at (202)535-2183"
198963,"malaysia kopitiam","1827 m","2013-09-20","restaurant total","nw",3,"2013-09-20","01:45 PM",107,"certified food manager mei l. lee fs#49599 expire 6-20-14. correct non critical violations within 45 days. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037.",2013,38.905728,-77.041853,"Risk Cat 3","<b> Establishment Name:   </b> malaysia kopitiam <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1827 m nw <br> <b>Inspection Date:   </b> 2013-09-20 <br> <b>Inspection Time:   </b> 01:45 PM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager mei l. lee fs#49599 expire 6-20-14. correct non critical violations within 45 days. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037."
834642,"verizon center - suite kitchen","601 f","2017-01-24","restaurant total","nw",3,"2017-01-24","12:41 PM",650,"note: the food stand was not open during the inspection. 3 day notices abated from inspection conducted on 1/6/2017: 25 dcmr 2411.1 25 dcmr 1813.4 25 dcmr 1502.1 14 day notices abated from inspection conducted on 1/6/2017: 25 dcmr 2402.3 25 dcmr 1530.1 3 day notice pending from inspection conducted on 1/6/2017: 25 dcmr 2409.1 14 day notice pending from inspection conducted on 1/6/2017: 25 dcmr 2912.1(a) 25 dcmr 406.1 25 dcmr 3201.1 25 dcmr 1509.4 please submit all questions/inquiries to the area supervisor at food.safety@dc.gov for an efficient response.",2017,38.89734,-77.0199,"Risk Cat 3","<b> Establishment Name:   </b> verizon center - suite kitchen <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 601 f nw <br> <b>Inspection Date:   </b> 2017-01-24 <br> <b>Inspection Time:   </b> 12:41 PM <br> <b>Inspector Badge No.:   </b> 650 <br> <br> <b>Inspector Comment:   </b> note: the food stand was not open during the inspection. 3 day notices abated from inspection conducted on 1/6/2017: 25 dcmr 2411.1 25 dcmr 1813.4 25 dcmr 1502.1 14 day notices abated from inspection conducted on 1/6/2017: 25 dcmr 2402.3 25 dcmr 1530.1 3 day notice pending from inspection conducted on 1/6/2017: 25 dcmr 2409.1 14 day notice pending from inspection conducted on 1/6/2017: 25 dcmr 2912.1(a) 25 dcmr 406.1 25 dcmr 3201.1 25 dcmr 1509.4 please submit all questions/inquiries to the area supervisor at food.safety@dc.gov for an efficient response."
835881,"rfd washington","810 7th","2017-03-02","restaurant total","nw",3,"2017-03-02","12:25 PM",624,"correct violations with 3days (priority and priority foundation) and 14days (core) if any question, please feel free to contact the area supervisor at food.safey@dc.gov",2017,38.89992,-77.02199,"Risk Cat 3","<b> Establishment Name:   </b> rfd washington <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 810 7th nw <br> <b>Inspection Date:   </b> 2017-03-02 <br> <b>Inspection Time:   </b> 12:25 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> correct violations with 3days (priority and priority foundation) and 14days (core) if any question, please feel free to contact the area supervisor at food.safey@dc.gov"
835929,"ollie's trolley","425 12th","2017-03-03","restaurant total","nw",3,"2017-03-03","02:35 PM",624,"no objections to the business license renewal. cfpm  delya  yango estanislao  fs-66375   exp. 05/20/2018 extension granted by ms. coleman for the plumbing citation(3compartment sink to be installed). 3-day notice abated from inspection conducted on 02/24/2017",2017,38.895289,-77.028019,"Risk Cat 3","<b> Establishment Name:   </b> ollie's trolley <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 425 12th nw <br> <b>Inspection Date:   </b> 2017-03-03 <br> <b>Inspection Time:   </b> 02:35 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> no objections to the business license renewal. cfpm  delya  yango estanislao  fs-66375   exp. 05/20/2018 extension granted by ms. coleman for the plumbing citation(3compartment sink to be installed). 3-day notice abated from inspection conducted on 02/24/2017"
198684,"the coupe","3415 11th","2013-09-10","restaurant total","nw",3,"2013-09-10","01:45 PM",624,"the business has written employee's health policy for food-borne illness. correct stated items within 5days and 45days thermocouple in ice & water: 32°f most recent pest control service date: 8/25/2013 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 118.5°f",2013,38.931973,-77.028217,"Risk Cat 3","<b> Establishment Name:   </b> the coupe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3415 11th nw <br> <b>Inspection Date:   </b> 2013-09-10 <br> <b>Inspection Time:   </b> 01:45 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business has written employee's health policy for food-borne illness. correct stated items within 5days and 45days thermocouple in ice & water: 32°f most recent pest control service date: 8/25/2013 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 118.5°f"
202247,"soho cafe & market","529 14th","2014-03-14","restaurant total","nw",3,"2014-03-14","10:23 AM",650,"most recent pest control service date : 3/11/2014 the establishment's employee health policy regarding the prevention of foodborne illness was provided and reviewed. the consumer advisory notice regarding the health risks associated with the consumption of raw or undercooked animal foods is posted on the sushi display refrigerator. there is no active managerial control in the establishment therefore it is endangering public health.   the manager is not monitoring food temperatures or equipment function. summary suspension (in order for the license to be restored, a reinspection fee of $100 for normal business hours or $400 for nonbusiness hours must be paid and all items must be abated and approved by the department of health.) if you have any questions, please call area supervisor, mr. ronnie taylor, at 202-442-9037.",2014,38.896105,-77.031962,"Risk Cat 3","<b> Establishment Name:   </b> soho cafe & market <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 529 14th nw <br> <b>Inspection Date:   </b> 2014-03-14 <br> <b>Inspection Time:   </b> 10:23 AM <br> <b>Inspector Badge No.:   </b> 650 <br> <br> <b>Inspector Comment:   </b> most recent pest control service date : 3/11/2014 the establishment's employee health policy regarding the prevention of foodborne illness was provided and reviewed. the consumer advisory notice regarding the health risks associated with the consumption of raw or undercooked animal foods is posted on the sushi display refrigerator. there is no active managerial control in the establishment therefore it is endangering public health.   the manager is not monitoring food temperatures or equipment function. summary suspension (in order for the license to be restored, a reinspection fee of $100 for normal business hours or $400 for nonbusiness hours must be paid and all items must be abated and approved by the department of health.) if you have any questions, please call area supervisor, mr. ronnie taylor, at 202-442-9037."
